ID,ProjectName,Country,CertLevel,CertDate,GrossFloorAreaSqm,water_use_intensity,Water_Saving_%,Water_Baseline_L,Water_Saving_L,Water_Saving_m3
1000189363,Project Valley 7,CN,Gold,2024-07-02,3945.38,2800.0,30,11047064.0,3314119.1999999997,3314.1191999999996
1000189365,Project Valley 13,CN,Gold,2024-06-24,2747.0,2200.0,30,6043400.0,1813020.0,1813.02
1000189367,Project Valley 8,CN,Gold,2024-07-02,3945.38,2800.0,30,11047064.0,3314119.1999999997,3314.1191999999996
1000189369,Project Valley 12,CN,Gold,2024-06-24,2513.34,580.0,30,1457737.2000000002,437321.16000000003,437.32116
1000189371,Project Valley 9,CN,Gold,2024-07-02,5855.32,2800.0,30,16394896.0,4918468.8,4918.4688
1000189373,Project Valley 11,CN,Gold,2024-06-24,6897.66,580.0,30,4000642.8,1200192.8399999999,1200.19284
1000189375,Project Valley 10,CN,Gold,2024-07-02,13155.61,2800.0,30,36835708.0,11050712.4,11050.7124
1000189430,The Asset,KR,Platinum,2024-08-28,64494.0,580.0,40,37406520.0,14962608.0,14962.608
1000189515,Residencia Jardines de Eztebe,ES,Gold,2025-02-12,8000.0,2800.0,30,22400000.0,6720000.0,6720.0
1000189518,CONF,AE,Gold,2024-11-19,9321.98,500.0,30,4660990.0,1398297.0,1398.297
1000189522,Five Pacific Place,HK,Platinum,2024-07-31,13507.0,580.0,40,7834060.0,3133624.0,3133.624
1000189669,TATA Smartfoodz Ltd,IN,Platinum,2024-04-05,11116.68,2800.0,40,31126704.0,12450681.600000001,12450.681600000002
1000189675,ORCHID CENTRE,IN,Platinum,2024-05-06,18328.0,580.0,40,10630240.0,4252096.0,4252.096
1000189828,KB Life Tower,KR,Gold,2024-03-20,35431.0,580.0,30,20549980.0,6164994.0,6164.994
1000190022,TARSIM,TR,Gold,2024-12-24,5140.0,580.0,30,2981200.0,894360.0,894.36
1000190206,Tata Consumer Products Gopalpur Plant,IN,Platinum,2024-05-28,23946.86,2800.0,40,67051208.0,26820483.200000003,26820.483200000002
1000190328,CONF,IN,Platinum,2025-06-02,44262.05,500.0,40,22131025.0,8852410.0,8852.41
1000190330,Bagmane Tech Park - Laurel,IN,Platinum,2025-04-02,66965.41,580.0,40,38839937.800000004,15535975.120000003,15535.975120000003
1000190332,CONF,IN,Platinum,2025-06-05,46604.23,500.0,40,23302115.0,9320846.0,9320.846
1000190334,Bagmane Tech Park - Crown,IN,Platinum,2025-05-06,23118.63,580.0,40,13408805.4,5363522.16,5363.52216
1000190336,Bagmane Tech Park - Lake View,IN,Platinum,2025-04-02,51604.36,580.0,40,29930528.8,11972211.520000001,11972.21152
1000190338,Bagmane Tech Park - Olympia,IN,Platinum,2025-04-02,27560.6,580.0,40,15985148.0,6394059.2,6394.059200000001
1000190340,Bagmane Tech Park - Quay,IN,Platinum,2025-05-06,54400.65,580.0,40,31552377.0,12620950.8,12620.9508
1000190355,Reha Tekstil Tokat LEED,TR,Gold,2025-07-20,8737.0,2800.0,30,24463600.0,7339080.0,7339.08
1000190462,7 Post Office Square,US,Gold,2024-07-11,5968.65,580.0,30,3461817.0,1038545.1,1038.5451
1000190474,22 Vanderbilt,US,Gold,2024-09-17,91411.26,580.0,30,53018530.8,15905559.239999998,15905.559239999999
1000190586,KUNTAI TOWER,CN,Platinum,2024-06-17,35428.0,580.0,40,20548240.0,8219296.0,8219.296
1000190654,CONF,US,Silver,2024-09-23,23091.04,500.0,20,11545520.0,2309104.0,2309.104
1000190703,Fiesta Americana Hacienda Galindo Resort,MX,Gold,2024-08-15,15270.0,2200.0,30,33594000.0,10078200.0,10078.2
1000190794,Lee Garden Three,HK,Platinum,2024-04-08,4017.4,580.0,40,2330092.0,932036.8,932.0368000000001
1000190797,Hysan Place,HK,Platinum,2024-03-26,6982.12,580.0,40,4049629.6,1619851.84,1619.85184
1000190804,CONF,ES,Gold,2024-11-13,5027.0,500.0,30,2513500.0,754050.0,754.05
1000190858,Vatika Mindscapes Tower B,IN,Platinum,2024-04-18,25246.0,580.0,40,14642680.0,5857072.0,5857.072
1000190863,Vatika Business Park - Tower C,IN,Platinum,2024-06-05,16075.0,580.0,40,9323500.0,3729400.0,3729.4
1000190909,DP World Jafza 15,AE,Platinum,2025-03-18,15560.6,580.0,40,9025148.0,3610059.2,3610.0592
1000190921,Hengrun Plaza,CN,Gold,2024-06-26,8503.0,580.0,30,4931740.0,1479522.0,1479.522
1000190940,SETEKS,TR,Gold,2024-12-11,3908.0,500.0,30,1954000.0,586200.0,586.2
1000190943,1667 K Street NW Recertification,US,Gold,2025-06-19,20284.91,580.0,30,11765247.8,3529574.3400000003,3529.57434
1000190998,CONF,IN,Gold,2024-05-04,6000.0,500.0,30,3000000.0,900000.0,900.0
1000191200,Hard Rock Stadium,US,Gold,2024-04-08,121246.68,2800.0,30,339490704.0,101847211.2,101847.2112
1000191262,"Al Sarab Tower, ADGM Square",AE,Platinum,2024-06-18,60135.0,580.0,40,34878300.0,13951320.0,13951.32
1000191264,"Al Maqam Tower, ADGM Square",AE,Platinum,2024-06-18,74229.6,580.0,40,43053168.0,17221267.2,17221.2672
1000191266,"Al Khatem Tower, ADGM Square",AE,Platinum,2024-07-01,74229.6,580.0,40,43053168.0,17221267.2,17221.2672
1000191289,40 West 25th Street,US,Gold,2024-10-30,12655.8,580.0,30,7340364.0,2202109.1999999997,2202.1092
1000191297,University Center Chicago,US,Gold,2024-06-13,65217.91,2200.0,30,143479402.0,43043820.6,43043.8206
1000191310,Al Yasmina Academy,AE,Gold,2024-08-01,24146.94,500.0,30,12073470.0,3622041.0,3622.041
1000191328,G Corp Tech Park Condominium,IN,Platinum,2024-11-07,62834.0,580.0,40,36443720.0,14577488.0,14577.488
1000191387,Al Muna Academy,AE,Gold,2024-09-09,5702.0,500.0,30,2851000.0,855300.0,855.3
1000191389,Al Mamoura Academy,AE,Gold,2024-08-10,20485.6,500.0,30,10242800.0,3072840.0,3072.84
1000191391,W Abu Dhabi,AE,Gold,2024-12-18,68214.0,2200.0,30,150070800.0,45021240.0,45021.24
1000191407,MERLIN PROPERT- CHURRUCA ED.1 SEDE CUNEF,ES,Gold,2024-10-09,4553.0,500.0,30,2276500.0,682950.0,682.95
1000191408,MERLIN PROPERT- CHURRUCA ED.2 SEDE CUNEF,ES,Gold,2024-10-09,4169.0,580.0,30,2418020.0,725406.0,725.406
1000191409,MERLIN PROPERT- CHURRUCA ED.3 SEDE CUNEF,ES,Gold,2024-10-09,4155.0,580.0,30,2409900.0,722970.0,722.97
1000191410,MERLIN PROPERT- CHURRUCA ED.4 SEDE CUNEF,ES,Gold,2024-10-09,4610.0,580.0,30,2673800.0,802140.0,802.14
1000191462,Aldar HQ,AE,Gold,2024-07-25,61900.0,580.0,30,35902000.0,10770600.0,10770.6
1000191469,Huizhou Huamao Place,CN,Gold,2024-03-12,110000.0,2200.0,30,242000000.0,72600000.0,72600.0
1000191770,Twin City Namsan - Office and Retail,KR,Gold,2024-08-07,31100.0,580.0,30,18038000.0,5411400.0,5411.4
1000191899,DMC-Building 01,AE,Gold,2024-06-25,14312.08,580.0,30,8301006.4,2490301.92,2490.30192
1000191901,Dubai Internet City Mastercard,AE,Gold,2024-06-25,7217.08,580.0,30,4185906.4,1255771.92,1255.77192
1000191906,Dubai Internet City Baitek Building,AE,Platinum,2024-06-25,6195.98,580.0,40,3593668.4,1437467.36,1437.46736
1000191908,Dubai Internet City Butterfly Building,AE,Gold,2024-07-05,23593.37,580.0,30,13684154.6,4105246.38,4105.24638
1000191910,Dubai Science Park Head Quarter Building,AE,Gold,2024-06-25,53589.14,580.0,30,31081701.2,9324510.36,9324.51036
1000191915,Dubai Internet City -Ph 6 Building,AE,Gold,2024-06-25,21349.67,580.0,30,12382808.6,3714842.5799999996,3714.8425799999995
1000191917,Dubai Production City Publishing Pavilio,AE,Platinum,2024-06-25,24258.0,580.0,40,14069640.0,5627856.0,5627.856
1000191983,WF CENTRAL,CN,Platinum,2024-06-11,111251.0,2200.0,40,244752200.0,97900880.0,97900.88
1000192034,The Pearl Academy,AE,Gold,2024-08-27,5407.0,500.0,30,2703500.0,811050.0,811.05
1000192085,Yas Mall,AE,Gold,2024-10-15,389916.0,2200.0,30,857815200.0,257344560.0,257344.56
1000192088,Al Bateen Academy,AE,Gold,2024-08-07,26808.0,500.0,30,13404000.0,4021200.0,4021.2
1000192170,CONF,US,Silver,2025-04-10,4641.99,500.0,20,2320995.0,464199.0,464.199
1000192213,Al Ain Academy,AE,Gold,2024-11-11,11053.0,500.0,30,5526500.0,1657950.0,1657.95
1000192216,Indialand Tech Park Private Limited,IN,Platinum,2025-01-08,115435.0,580.0,40,66952300.0,26780920.0,26780.92
1000192229,Condominio Francisco Mellao,BR,Gold,2025-07-14,11645.1,580.0,30,6754158.0,2026247.4,2026.2474
1000192658,Airport Freight Forwarding Centre,HK,Gold,2025-03-06,138713.0,2800.0,30,388396400.0,116518920.0,116518.92
1000192705,395 Hudson Street New York LLC,US,Gold,2024-08-09,67248.21,580.0,30,39003961.800000004,11701188.540000001,11701.188540000001
1000193000,WeBank Headquarters,CN,Gold,2024-11-18,1264822.83,580.0,30,733597241.4000001,220079172.42000002,220079.17242000002
1000193057,875 Third Avenue,US,Gold,2024-10-28,58916.76,580.0,30,34171720.800000004,10251516.24,10251.51624
1000193218,DLF Downtown Block-3,IN,Platinum,2024-11-02,77773.65,580.0,40,45108717.0,18043486.8,18043.486800000002
1000193224,MERLIN PROPERTIES - P.E. Las Tablas Ed.1,ES,Gold,2025-06-13,9024.0,580.0,30,5233920.0,1570176.0,1570.176
1000193340,EDIFICIO PAULISTA 500,BR,Platinum,2024-10-04,10139.14,580.0,40,5880701.199999999,2352280.48,2352.28048
1000193457,350 Rhode Island South,US,Silver,2024-06-26,13328.98,580.0,20,7730808.399999999,1546161.68,1546.16168
1000193879,PyD Monteolmo EB,ES,Gold,2025-01-31,4307.0,580.0,30,2498060.0,749418.0,749.418
1000193950,Platte 15,US,Gold,2024-05-28,15052.05,580.0,30,8730189.0,2619056.6999999997,2619.0566999999996
1000194159,Oficinas Goya 36,ES,Platinum,2025-06-18,4338.0,580.0,40,2516040.0,1006416.0,1006.416
1000194356,Romell Tech Park,IN,Platinum,2024-11-20,34518.29,580.0,40,20020608.2,8008243.28,8008.243280000001
1000194697,Hotel Milano Scala,IT,Gold,2024-09-20,5494.0,2200.0,30,12086800.0,3626040.0,3626.04
1000194825,SCJ Manufacturing Site Office Building,CN,Silver,2024-11-17,2587.0,580.0,20,1500460.0,300092.0,300.092
1000194993,Residencia Estudiantes Granada,ES,Platinum,2025-06-16,4462.0,2200.0,40,9816400.0,3926560.0,3926.56
1000194994,Residencia Hospitalet Travessera fase I,ES,Platinum,2025-05-22,2735.0,2200.0,40,6017000.0,2406800.0,2406.8
1000194995,Residencia Hospitalet Campalans,ES,Platinum,2025-05-22,3207.0,2200.0,40,7055400.0,2822160.0,2822.16
1000195002,Residencia de Estudiantes Vicalvaro 3,ES,Platinum,2025-06-13,2029.0,2200.0,40,4463800.0,1785520.0,1785.52
1000195008,Residencia de Estudiantes Vicalvaro 4,ES,Platinum,2025-05-30,1330.0,2200.0,40,2926000.0,1170400.0,1170.4
1000195082,171007 - 400 Centre Street - ABP,US,Gold,2024-10-11,3812.09,580.0,30,2211012.2,663303.66,663.30366
1000195464,535037 - 4001 Fair Ridge Drive,US,Gold,2024-09-11,4366.26,2800.0,30,12225528.0,3667658.4,3667.6584
1000195469,535027 - 5750 Centre Ave,US,Gold,2024-09-09,7059.23,2800.0,30,19765844.0,5929753.2,5929.7532
1000195485,701146 - 2300 Yorkmont Road,US,Gold,2024-09-11,14018.32,580.0,30,8130625.6,2439187.6799999997,2439.1876799999995
1000195488,701147 - 2400 Yorkmont Road,US,Gold,2024-09-11,12369.76,580.0,30,7174460.8,2152338.2399999998,2152.3382399999996
1000195494,700080 - 4560 Viewridge Avenue,US,Silver,2024-10-10,8656.42,580.0,20,5020723.6,1004144.72,1004.14472
1000195499,701109 - 330 Billerica Road,US,Silver,2024-10-11,9108.95,580.0,20,5283191.0,1056638.2,1056.6381999999999
1000195501,700480 - 625 Indiana Avenue,US,Silver,2024-10-16,15369.78,580.0,20,8914472.4,1782894.4800000002,1782.8944800000002
1000195503,535164 - 6160 Kempsville Circle,US,Silver,2024-10-16,12658.22,580.0,20,7341767.6,1468353.52,1468.3535200000001
1000195505,701129- 145 Rio Robles Drive,US,Silver,2024-10-11,5349.91,580.0,20,3102947.8,620589.5599999999,620.5895599999999
1000195646,PRESTIGE BLUECHIP SOFTWARE PARK: BLOCK-1,IN,Gold,2025-04-23,11743.22,580.0,30,6811067.6,2043320.2799999998,2043.3202799999997
1000195653,PRESTIGE BLUECHIP SOFTWAREPARK BLOCK 2,IN,Gold,2025-04-24,7247.0,580.0,30,4203260.0,1260978.0,1260.978
1000195656,PRESTIGE BLUECHIP SOFTWARE PARK BLOCK-3,IN,Gold,2025-04-23,8621.0,580.0,30,5000180.0,1500054.0,1500.054
1000195716,PRESTIGE DYNASTY,IN,Gold,2025-04-05,22105.99,580.0,30,12821474.200000001,3846442.2600000002,3846.4422600000003
1000196155,CapitaMall Xuefu,CN,Gold,2024-08-30,104293.0,2200.0,30,229444600.0,68833380.0,68833.38
1000196158,CapitaMall Nuohemule,CN,Gold,2024-08-28,76309.0,2200.0,30,167879800.0,50363940.0,50363.94
1000196238,EL PACHA HOTEL,ES,Platinum,2025-07-30,6038.7,2200.0,40,13285140.0,5314056.0,5314.056
1000196388,CONF,ES,Gold,2025-06-09,2000.0,500.0,30,1000000.0,300000.0,300.0
1000196626,SHSTP NO.1 BUILDING,CN,Gold,2024-09-01,19139.0,580.0,30,11100620.0,3330186.0,3330.186
1000196627,SHSTP NO.2 BUILDING,CN,Gold,2024-09-01,20915.0,580.0,30,12130700.0,3639210.0,3639.21
1000196628,SHSTP NO.3 BUILDING,CN,Gold,2024-08-30,5734.0,580.0,30,3325720.0,997716.0,997.716
1000196629,SHSTP NO.4 BUILDING,CN,Gold,2024-09-05,5785.0,580.0,30,3355300.0,1006590.0,1006.59
1000196631,SHSTP NO.5 BUILDING,CN,Gold,2024-08-30,5731.0,580.0,30,3323980.0,997194.0,997.194
1000196632,SHSTP NO.6 BUILDING,CN,Gold,2024-09-05,5781.0,580.0,30,3352980.0,1005894.0,1005.894
1000196633,SHSTP NO.7 BUILDING,CN,Gold,2024-08-30,5734.0,580.0,30,3325720.0,997716.0,997.716
1000196634,SHSTP NO.8 BUILDING,CN,Gold,2024-09-01,17324.0,580.0,30,10047920.0,3014376.0,3014.376
1000196636,SHSTP NO.9 BUILDING,CN,Gold,2024-08-30,16541.0,580.0,30,9593780.0,2878134.0,2878.134
1000196637,SHSTP NO.10 BUILDING,CN,Gold,2024-09-01,27572.0,580.0,30,15991760.0,4797528.0,4797.528
1000197089,535070 - 4411 THE 25 WAY,US,Silver,2024-10-24,22693.23,2800.0,20,63541044.0,12708208.8,12708.2088
1000197469,OPET CEKMEKOY,TR,Platinum,2024-11-25,500.0,500.0,40,250000.0,100000.0,100.0
1000197784,Yapi ve Kredi Bankasi A.S.,TR,Platinum,2024-11-04,49589.0,580.0,40,28761620.0,11504648.0,11504.648
1000199001,Ericsson Nanjing Campus-Buildings B1-16,CN,Gold,2024-08-23,46735.0,2800.0,30,130858000.0,39257400.0,39257.4
1000199042,Ericsson Nanjing Campus-Building 19,CN,Gold,2024-08-13,4102.0,580.0,30,2379160.0,713748.0,713.748
1000199094,CONF,IN,Gold,2025-05-09,67584.29,500.0,30,33792145.0,10137643.5,10137.6435
1000199099,CONF,IN,Gold,2024-06-28,4185.28,500.0,30,2092639.9999999998,627791.9999999999,627.7919999999999
1000199862,DIVAN KURUCESME,TR,Gold,2025-03-14,9249.0,2200.0,30,20347800.0,6104340.0,6104.34
1000202275,VALDEL XTENT OUTSOURCING SLS - VECTOR,IN,Platinum,2025-05-29,33628.38,580.0,40,19504460.4,7801784.16,7801.78416
1000202277,VALDEL XTENT OUTSOURCING SLS - VELOCITY,IN,Platinum,2025-05-29,35274.99,580.0,40,20459494.2,8183797.68,8183.79768
1000202279,VALDEL XTENT OUTSOURCING SLS - VALENCE,IN,Platinum,2025-06-04,35496.84,580.0,40,20588167.2,8235266.88,8235.26688
1000202281,Yas Rotana & Centro Yas Island Hotels,AE,Gold,2025-02-07,39189.0,2200.0,30,86215800.0,25864740.0,25864.74
1000202306,Inorbit Mall Hyderabad,IN,Gold,2025-01-03,69061.95,2200.0,30,151936290.0,45580887.0,45580.887
1000202311,MERLIN PROPERTIES - P.E. Via Norte Ed. 2,ES,Gold,2024-11-22,7531.0,580.0,30,4367980.0,1310394.0,1310.394
1000202318,277 Park Avenue,US,Gold,2024-12-26,162195.26,580.0,30,94073250.80000001,28221975.240000002,28221.975240000003
1000202456,Roach Olympus,IN,Platinum,2024-11-02,38708.14,580.0,40,22450721.2,8980288.48,8980.288480000001
1000202477,CONF,IN,Platinum,2024-08-30,7589.71,500.0,40,3794855.0,1517942.0,1517.942
1000202479,CONF,IN,Platinum,2024-07-16,26019.44,500.0,40,13009720.0,5203888.0,5203.888
1000202481,CONF,IN,Platinum,2024-07-16,4934.82,500.0,40,2467410.0,986964.0,986.964
1000202483,SCM GARMENTS PVT LIMITED UNIT-27,IN,Platinum,2024-07-31,10341.5,2800.0,40,28956200.0,11582480.0,11582.48
1000202493,The Forum at West Paces,US,Certified,2024-10-10,24729.29,580.0,10,14342988.200000001,1434298.8200000003,1434.2988200000002
1000202624,Four Seasons Bengaluru Embassy One,IN,Platinum,2025-03-05,37422.0,2200.0,40,82328400.0,32931360.0,32931.36
1000202628,Commercial Bank of Dubai Head Office,AE,Gold,2024-09-03,23975.29,580.0,30,13905668.200000001,4171700.46,4171.70046
1000202630,CBD Sharjah Building,AE,Gold,2024-09-03,19405.58,580.0,30,11255236.4,3376570.92,3376.57092
1000202632,CBD Al Quoz Building,AE,Gold,2024-08-27,12582.41,580.0,30,7297797.8,2189339.34,2189.33934
1000202634,CBD Jumeriah Branch,AE,Gold,2024-08-27,1592.36,580.0,30,923568.7999999999,277070.63999999996,277.07063999999997
1000202643,"Nan Fung Tower, Shanghai",CN,Platinum,2024-09-22,13360.0,580.0,40,7748800.0,3099520.0,3099.52
1000202645,"Le Rendez-Vous, Shanghai",CN,Platinum,2024-10-03,11000.0,2200.0,40,24200000.0,9680000.0,9680.0
1000202704,Cranleigh School,AE,Gold,2025-01-28,29697.0,500.0,30,14848500.0,4454550.0,4454.55
1000202748,Century Plaza II,US,Gold,2024-10-02,9527.76,580.0,30,5526100.8,1657830.24,1657.83024
1000202888,CONF,IN,Platinum,2025-02-13,23536.95,500.0,40,11768475.0,4707390.0,4707.39
1000202889,DHARAMPAL SATYAPAL LTD - DS HQ Noida Rec,IN,Platinum,2024-06-17,47190.17,580.0,40,27370298.599999998,10948119.44,10948.119439999999
1000203022,MC-Building,US,Gold,2025-01-31,173961.52,580.0,30,100897681.6,30269304.479999997,30269.304479999995
1000203024,G-Building,US,Gold,2024-12-16,25447.8,580.0,30,14759724.0,4427917.2,4427.9172
1000203050,390 Bay Street,CA,Gold,2025-02-06,44250.62,580.0,30,25665359.6,7699607.88,7699.60788
1000203055,West Yas Academy,AE,Gold,2024-08-15,26424.0,500.0,30,13212000.0,3963600.0,3963.6
1000203057,CONF,CA,Gold,2024-08-15,23676.14,500.0,30,11838070.0,3551421.0,3551.421
1000203100,Daman House,AE,Gold,2025-02-11,26459.35,580.0,30,15346423.0,4603926.899999999,4603.9268999999995
1000203156,"F bldg, Fujitsu Consulting India Pvt Ltd",IN,Gold,2025-05-03,11077.2,580.0,30,6424776.0,1927432.7999999998,1927.4327999999998
1000203158,"A to E bldg, Fujitsu Consulting India",IN,Gold,2025-05-01,7630.96,580.0,30,4425956.8,1327787.0399999998,1327.7870399999997
1000203161,Carrollwood Branch,US,Gold,2024-08-08,619.48,580.0,30,359298.4,107789.52,107.78952000000001
1000203178,Logis1 Icheon Baeksa,KR,Gold,2024-12-04,64688.7,150.0,30,9703305.0,2910991.5,2910.9915
1000203185,ASACERT Headquarter,IT,Gold,2024-08-13,364.0,580.0,30,211120.0,63336.0,63.336
1000203193,Dash Living on Prat,HK,Gold,2024-06-18,5899.0,2200.0,30,12977800.0,3893340.0,3893.34
1000203202,Francisca Delgado 9,ES,Platinum,2024-12-10,11592.0,580.0,40,6723360.0,2689344.0,2689.344
1000203213,CONF,IN,Gold,2024-11-07,14655.63,500.0,30,7327815.0,2198344.5,2198.3445
1000203268,IT10 Chiesi Farmaceutici Biotech Center,IT,Gold,2024-12-16,8218.0,2800.0,30,23010400.0,6903120.0,6903.12
1000203368,Cigna Bloomfield HQ,US,Gold,2025-01-10,83003.91,580.0,30,48142267.800000004,14442680.340000002,14442.680340000003
1000203380,AZIA CENTER,CN,Platinum,2024-10-20,86952.0,580.0,40,50432160.0,20172864.0,20172.864
1000203396,Ascendas Xinsu Square Building 1,CN,Gold,2024-08-30,18854.0,580.0,30,10935320.0,3280596.0,3280.596
1000203397,Ascendas Xinsu Square Building 2,CN,Gold,2024-08-30,12096.0,580.0,30,7015680.0,2104704.0,2104.704
1000203398,Ascendas Xinsu Square Building 3,CN,Gold,2024-08-30,6243.0,580.0,30,3620940.0,1086282.0,1086.282
1000203399,Ascendas Xinsu Square Building 4,CN,Gold,2024-08-30,7504.0,580.0,30,4352320.0,1305696.0,1305.696
1000203400,Ascendas Xinsu Square Building 5,CN,Gold,2024-08-30,18121.0,580.0,30,10510180.0,3153054.0,3153.054
1000203401,Ascendas Xinsu Square Building 6,CN,Gold,2024-08-30,9377.0,580.0,30,5438660.0,1631598.0,1631.598
1000203504,Engepoli Skylux Building,BR,Platinum,2024-10-22,746.0,580.0,40,432680.0,173072.0,173.072
1000203571,CONF,IN,Platinum,2024-08-29,3363.74,500.0,40,1681870.0,672748.0,672.748
1000203573,CONF,IN,Platinum,2024-08-29,3943.92,500.0,40,1971960.0,788784.0,788.784
1000203579,MERLIN PROPERTIES - PE. Atica XIX Ed. A,ES,Gold,2024-12-09,4537.0,580.0,30,2631460.0,789438.0,789.438
1000203580,MERLIN PROPERTIES - PE. Atica XIX Ed. B,ES,Gold,2024-12-09,5795.0,580.0,30,3361100.0,1008330.0,1008.33
1000203581,MERLIN PROPERTIES - PE. Atica XIX Ed. C,ES,Gold,2024-12-09,5079.0,580.0,30,2945820.0,883746.0,883.746
1000203583,BODIO 1,IT,Gold,2024-10-03,7127.39,580.0,30,4133886.2,1240165.86,1240.16586
1000203585,BODIO 3,IT,Gold,2024-11-21,12869.49,580.0,30,7464304.2,2239291.26,2239.29126
1000203592,Towne Storage,US,Gold,2025-02-18,9539.19,580.0,30,5532730.2,1659819.06,1659.81906
1000203596,CONF,IT,Gold,2025-01-07,3009.0,500.0,30,1504500.0,451350.0,451.35
1000203605,Severance Music Center,US,Gold,2025-05-28,16434.54,580.0,30,9532033.200000001,2859609.9600000004,2859.6099600000002
1000203618,New Bund Times Square,CN,Platinum,2024-11-20,64541.0,580.0,40,37433780.0,14973512.0,14973.512
1000203624,AVANT,ES,Gold,2025-02-03,8786.0,580.0,30,5095880.0,1528764.0,1528.764
1000203626,INBLAU,ES,Gold,2025-04-01,6480.0,580.0,30,3758400.0,1127520.0,1127.52
1000203627,RBA 22a,ES,Gold,2024-12-20,20915.0,580.0,30,12130700.0,3639210.0,3639.21
1000203630,14501 Princeton Ave,US,Silver,2025-02-24,13396.61,150.0,20,2009491.5,401898.30000000005,401.89830000000006
1000203632,685 Third Ave,US,Gold,2025-03-03,60386.95,580.0,30,35024431.0,10507329.299999999,10507.3293
1000203698,CONF,IN,Platinum,2025-01-02,432.0,500.0,40,216000.0,86400.0,86.4
1000203700,CONF,IN,Gold,2025-01-01,1115.0,500.0,30,557500.0,167250.0,167.25
1000203728,Newtown Branch,US,Silver,2024-08-29,123.56,580.0,20,71664.8,14332.960000000001,14.332960000000002
1000203735,FORVIA SHANGHAI RUI BUILDING,CN,Gold,2024-11-07,16138.0,580.0,30,9360040.0,2808012.0,2808.012
1000203737,MATRIKIRAN HIGH SCHOOL ADMIN BLOCK,IN,Platinum,2024-10-05,2956.0,580.0,40,1714480.0,685792.0,685.792
1000203793,City Centre Me'aisem,AE,Platinum,2024-11-19,29910.0,2200.0,40,65802000.0,26320800.0,26320.8
1000203795,My City Centre Nasseriya,AE,Platinum,2024-11-20,6794.0,2200.0,40,14946800.0,5978720.0,5978.72
1000203873,MERLIN PROPERTIES - P.E.22 Edificio A,ES,Gold,2024-12-12,10681.0,580.0,30,6194980.0,1858494.0,1858.494
1000203875,MERLIN PROPERTIES-Santiago Compostela 94,ES,Gold,2024-11-21,12688.0,580.0,30,7359040.0,2207712.0,2207.712
1000203883,Minda Capital Private Limited,IN,Platinum,2024-08-13,8701.11,2800.0,40,24363108.0,9745243.200000001,9745.2432
1000203887,Agilent Technologies,IN,Platinum,2025-02-17,32516.05,580.0,40,18859309.0,7543723.600000001,7543.7236
1000203891,MATRIKIRAN HIGH SCHOOL ACADEMICS BLOCK,IN,Platinum,2024-09-06,16172.0,580.0,40,9379760.0,3751904.0,3751.904
1000203894,MATRIKIRAN JUNIOR SCHOOL ADMIN BLOCK,IN,Platinum,2024-09-11,1488.0,500.0,40,744000.0,297600.0,297.6
1000203896,MATRIKIRAN JUNIOR SCHOOL ACADEMICS BLOCK,IN,Platinum,2024-09-06,4723.0,500.0,40,2361500.0,944600.0,944.6
